Date,JPY to USD,USD TO AUD,USD to EUR,USD to GBP
2003-05-19,115.625,0.6578,1.1672,1.6265
2003-05-20,117.135,0.6534,1.1633,1.6314
2003-05-21,116.695,0.6585,1.1727,1.6425
2003-05-22,117.655,0.6544,1.1651,1.635
2003-05-23,117.375,0.657,1.1686,1.6329
2003-05-26,116.925,0.6585,1.1814,1.6348
2003-05-27,116.915,0.6603,1.1853,1.6393
2003-05-28,117.235,0.6554,1.1825,1.6394
2003-05-29,118.565,0.6497,1.1757,1.6375
2003-05-30,118.185,0.6518,1.1891,1.6524
2003-06-02,119.425,0.6502,1.1724,1.6276
2003-06-03,118.675,0.6562,1.1744,1.6367
2003-06-04,119.265,0.661,1.1724,1.6291
2003-06-05,118.835,0.6639,1.1648,1.6314
2003-06-09,118.765,0.6588,1.1707,1.6594
2003-06-10,118.155,0.6567,1.1711,1.6445
2003-06-11,117.775,0.6555,1.1674,1.6514
2003-06-12,117.715,0.6628,1.1755,1.6667
2003-06-13,117.665,0.6665,1.1772,1.6699
2003-06-16,117.35,0.6685,1.1883,1.6747
2003-06-17,117.68,0.6687,1.1823,1.6802
2003-06-18,118.175,0.6696,1.1784,1.6829
2003-06-19,118.075,0.6725,1.1683,1.6789
2003-06-20,118.545,0.6708,1.1716,1.6798
2003-06-23,118.425,0.6686,1.1594,1.6632
2003-06-24,117.635,0.6632,1.1549,1.6667
2003-06-25,117.915,0.6642,1.1507,1.6625
2003-06-26,118.115,0.6684,1.1539,1.6734
2003-06-27,119.415,0.6661,1.1425,1.6583
2003-06-30,119.74,0.6661,1.1419,1.6503
2003-07-01,119.635,0.6732,1.1521,1.6538
2003-07-02,119.275,0.6789,1.1565,1.6639
2003-07-03,118.21,0.6807,1.1527,1.6655
2003-07-04,118.175,0.6814,1.1484,1.6693
2003-07-07,118.135,0.6807,1.1466,1.6672
2003-07-08,118.165,0.6787,1.132,1.6491
2003-07-09,118.26,0.6598,1.1311,1.6354
2003-07-10,117.8,0.6558,1.1338,1.6335
2003-07-11,117.695,0.6572,1.1356,1.6348
2003-07-14,117.735,0.6579,1.1276,1.6281
2003-07-15,117.695,0.6575,1.1279,1.6114
2003-07-16,118.365,0.6508,1.116,1.5912
2003-07-18,118.785,0.6493,1.1243,1.597
2003-07-21,118.325,0.6479,1.1267,1.5786
2003-07-22,118.705,0.6516,1.1342,1.5982
2003-07-23,119.115,0.6503,1.1322,1.596
2003-07-24,118.715,0.6614,1.1491,1.6079
2003-07-25,119.165,0.6643,1.1465,1.6132
2003-07-28,118.955,0.6625,1.1491,1.619
2003-07-29,119.545,0.6631,1.1495,1.6251
2003-07-30,119.885,0.6633,1.145,1.6243
2003-07-31,120.295,0.6532,1.1343,1.6153
2003-08-01,120.575,0.6493,1.1235,1.6098
2003-08-04,120.075,0.6521,1.1269,1.6108
2003-08-05,120.325,0.6466,1.1347,1.611
2003-08-06,119.875,0.6478,1.1397,1.6139
2003-08-07,120.165,0.6482,1.1341,1.6092
2003-08-08,119.185,0.6512,1.1369,1.6151
2003-08-11,119.11,0.6513,1.1295,1.601
2003-08-12,118.545,0.6578,1.1358,1.6069
2003-08-13,118.585,0.6554,1.1273,1.6009
2003-08-14,119.255,0.6584,1.1313,1.6065
2003-08-18,119.105,0.6611,1.1266,1.5981
2003-08-19,119.345,0.6572,1.1142,1.5899
2003-08-20,118.635,0.6554,1.1128,1.5875
2003-08-21,118.15,0.659,1.1109,1.5933
2003-08-22,117.835,0.6543,1.0933,1.5793
2003-08-25,117.495,0.6502,1.0858,1.5705
2003-08-26,117.335,0.6491,1.0834,1.5673
2003-08-27,117.385,0.6437,1.0878,1.5696
2003-08-28,117.415,0.6379,1.0855,1.5674
2003-08-29,117.365,0.64,1.0887,1.578
2003-09-01,116.595,0.6464,1.0991,1.579
2003-09-02,116.515,0.6446,1.0963,1.5708
2003-09-03,116.53,0.6373,1.0808,1.5673
2003-09-04,115.965,0.639,1.082,1.5699
2003-09-05,116.875,0.6417,1.0934,1.581
2003-09-08,117.665,0.6475,1.1089,1.5889
2003-09-09,116.625,0.6476,1.1069,1.584
2003-09-15,117.295,0.6619,1.1274,1.6047
2003-09-16,117.395,0.6646,1.1278,1.602
2003-09-17,116.145,0.662,1.1169,1.588
2003-09-18,116.135,0.6644,1.128,1.6079
2003-09-19,115.32,0.6678,1.125,1.617
2003-09-22,112.165,0.6807,1.1457,1.6473
2003-09-23,112.06,0.6784,1.1468,1.6484
2003-09-24,112.285,0.6739,1.144,1.6502
2003-09-25,111.915,0.6785,1.1485,1.6545
2003-09-26,112.095,0.6795,1.1473,1.6575
2003-09-29,111.565,0.6759,1.1465,1.6589
2003-09-30,111.785,0.6758,1.1574,1.6626
2003-10-01,111.225,0.6828,1.167,1.6623
2003-10-02,111.045,0.6865,1.1715,1.6661
2003-10-06,110.985,0.6785,1.1593,1.6612
2003-10-07,111.045,0.6851,1.1717,1.674
2003-10-08,109.745,0.6904,1.1778,1.663
2003-10-09,109.525,0.6904,1.1832,1.6644
2003-10-10,109.165,0.6898,1.1737,1.6649
2003-10-13,108.465,0.6917,1.1813,1.6648
2003-10-14,109.065,0.6892,1.1697,1.6629
2003-10-15,108.825,0.6895,1.1727,1.6714
2003-10-16,109.67,0.6871,1.1615,1.6666
2003-10-17,109.725,0.6883,1.1584,1.6726
2003-10-20,108.985,0.6948,1.1701,1.6784
2003-10-21,110.265,0.6925,1.1633,1.6719
2003-10-22,109.645,0.6986,1.1661,1.6741
2003-10-23,108.915,0.7058,1.1825,1.6958
2003-10-24,109.505,0.701,1.1819,1.6966
2003-10-27,108.945,0.7005,1.1778,1.6959
2003-10-28,108.455,0.7044,1.1738,1.6937
2003-10-29,108.185,0.7052,1.1668,1.6969
2003-10-30,108.255,0.7033,1.1664,1.6978
2003-10-31,108.655,0.7048,1.1629,1.6959
2003-11-03,109.735,0.7073,1.1583,1.6956
2003-11-04,110.875,0.6985,1.1467,1.6767
2003-11-05,109.655,0.7083,1.1476,1.6836
2003-11-06,109.865,0.7084,1.1431,1.6738
2003-11-07,110.185,0.706,1.1415,1.6677
2003-11-10,109.535,0.7104,1.151,1.674
2003-11-11,108.76,0.7146,1.1452,1.6666
2003-11-12,108.735,0.714,1.151,1.6655
2003-11-13,108.765,0.7175,1.1634,1.6753
2003-11-14,108.155,0.7208,1.1741,1.6874
2003-11-17,108.275,0.7208,1.1828,1.6923
2003-11-18,108.995,0.7101,1.1737,1.6908
2003-11-19,108.075,0.7238,1.1962,1.7038
2003-11-20,109.08,0.7218,1.1895,1.6985
2003-11-21,109.105,0.7216,1.1902,1.7033
2003-11-24,108.895,0.7227,1.1908,1.7053
2003-11-25,109.325,0.7188,1.1783,1.6979
2003-11-26,109.425,0.7184,1.178,1.6978
2003-11-27,109.1,0.7236,1.1934,1.7113
2003-11-28,109.255,0.7225,1.1915,1.714
2003-12-01,109.845,0.7239,1.2005,1.7224
2003-12-02,109.34,0.7278,1.1969,1.7193
2003-12-03,108.775,0.7324,1.2084,1.7296
2003-12-04,108.345,0.7367,1.2114,1.7276
2003-12-05,108.28,0.735,1.2074,1.7199
2003-12-08,107.545,0.7364,1.2169,1.7286
2003-12-09,107.375,0.7406,1.2221,1.7338
2003-12-10,107.135,0.7404,1.225,1.7458
2003-12-11,108.415,0.7386,1.2189,1.7409
2003-12-12,108.055,0.7397,1.2218,1.7456
2003-12-15,108.125,0.7383,1.2174,1.7375
2003-12-16,107.74,0.7436,1.2314,1.7468
2003-12-17,107.505,0.7432,1.2323,1.754
2003-12-18,107.415,0.739,1.2398,1.7651
2003-12-19,107.64,0.7412,1.2426,1.7714
2003-12-22,107.885,0.7349,1.2359,1.7625
2003-12-23,107.505,0.7343,1.2396,1.7634
2003-12-24,107.375,0.7387,1.2406,1.7642
2003-12-26,107.255,0.7421,1.2447,1.775
2003-12-29,107.325,0.7415,1.2434,1.7724
2003-12-30,107.07,0.7437,1.2484,1.7738
2003-12-31,106.985,0.7489,1.2545,1.7777
2004-01-02,107.315,0.7518,1.2566,1.7842
2004-01-05,106.955,0.7593,1.2622,1.7942
2004-01-06,106.305,0.7679,1.2686,1.8076
2004-01-07,106.215,0.7679,1.2719,1.8205
2004-01-08,106.215,0.7682,1.2647,1.8184
2004-01-09,106.185,0.7754,1.278,1.835
2004-01-12,106.625,0.777,1.2845,1.8473
2004-01-13,106.59,0.7765,1.2738,1.8452
2004-01-14,106.265,0.7789,1.277,1.8479
2004-01-15,106.295,0.7734,1.2644,1.8303
2004-01-16,106.305,0.7715,1.2596,1.8243
2004-01-19,106.725,0.7629,1.2384,1.7984
2004-01-20,107.285,0.7543,1.2355,1.7838
2004-01-26,106.455,0.7718,1.2586,1.8256
2004-01-27,106.35,0.7686,1.2484,1.8147
2004-01-28,105.625,0.7794,1.2638,1.8267
2004-01-29,106.255,0.7691,1.2438,1.8146
2004-01-30,105.935,0.761,1.2412,1.8169
2004-02-02,105.675,0.7644,1.2483,1.8248
2004-02-03,105.565,0.7598,1.2446,1.8234
2004-02-04,105.445,0.7643,1.2552,1.8383
2004-02-05,105.44,0.7622,1.2541,1.8322
2004-02-06,105.735,0.7616,1.2564,1.8353
2004-02-09,105.775,0.7654,1.2612,1.8425
2004-02-10,105.755,0.7767,1.2693,1.8603
2004-02-11,105.62,0.7805,1.2673,1.8676
2004-02-12,105.405,0.7878,1.2838,1.8931
2004-02-13,105.355,0.7904,1.2818,1.8933
2004-02-16,105.5,0.7895,1.2728,1.8843
2004-02-17,105.475,0.7919,1.2765,1.8886
2004-02-18,105.645,0.7977,1.2854,1.9051
2004-02-19,106.635,0.7895,1.2686,1.8883
2004-02-20,106.995,0.7927,1.2738,1.8968
2004-02-23,108.925,0.7698,1.2511,1.8602
2004-02-24,108.315,0.7734,1.2565,1.8677
2004-02-25,108.225,0.7795,1.2677,1.8897
2004-02-26,108.935,0.7718,1.2495,1.8717
2004-02-27,109.515,0.7714,1.244,1.8624
2004-03-02,108.985,0.7727,1.2458,1.8697
2004-03-03,110.245,0.7591,1.2201,1.8386
2004-03-04,110.085,0.7485,1.2195,1.8296
2004-03-05,111.195,0.7503,1.219,1.8211
2004-03-08,112.155,0.7582,1.237,1.846
2004-03-09,111.315,0.7603,1.2403,1.8503
2004-03-10,111.425,0.7585,1.2312,1.8244
2004-03-11,110.985,0.7485,1.2226,1.8031
2004-03-12,110.845,0.7347,1.2354,1.8111
2004-03-15,110.765,0.731,1.2203,1.7987
2004-03-16,110.315,0.7353,1.2269,1.8043
2004-03-17,108.825,0.7422,1.2271,1.8136
2004-03-18,108.275,0.7404,1.2233,1.8167
2004-03-19,106.86,0.7523,1.2388,1.8355
2004-03-22,106.875,0.7475,1.2276,1.8334
2004-03-23,106.865,0.7536,1.2338,1.8473
2004-03-24,106.755,0.754,1.235,1.8526
2004-03-25,106.255,0.7437,1.212,1.8241
2004-03-26,106.135,0.7406,1.2129,1.8066
2004-03-29,105.465,0.7451,1.2119,1.8137
2004-03-30,105.475,0.7477,1.2155,1.8189
2004-03-31,105.835,0.7546,1.2178,1.8263
2004-04-01,104.165,0.7654,1.2306,1.8434
2004-04-02,103.785,0.7663,1.2356,1.8554
2004-04-06,105.015,0.7538,1.2013,1.8235
2004-04-07,105.845,0.7616,1.2124,1.8424
2004-04-08,105.29,0.7652,1.2161,1.8396
2004-04-09,106.475,0.7618,1.2075,1.8303
2004-04-12,106.345,0.7628,1.2083,1.8328
2004-04-13,105.365,0.7666,1.2068,1.8378
2004-04-14,106.965,0.7535,1.1935,1.8178
2004-04-16,108.19,0.7413,1.1988,1.7909
2004-04-19,107.815,0.7454,1.2017,1.7985
2004-04-20,108.53,0.7454,1.2002,1.8061
2004-04-21,108.965,0.733,1.1837,1.7833
2004-04-22,109.49,0.7278,1.1793,1.7697
2004-04-23,109.49,0.734,1.1923,1.7751
2004-04-26,109.115,0.7296,1.1795,1.7699
2004-04-27,108.62,0.7336,1.1858,1.7854
2004-04-28,109.595,0.7356,1.1932,1.7917
2004-04-29,110.175,0.7215,1.1839,1.771
2004-04-30,109.945,0.7201,1.1957,1.7728
2004-05-03,110.36,0.7226,1.1992,1.7791
2004-05-04,110.215,0.7213,1.1933,1.7718
2004-05-06,108.84,0.7329,1.2163,1.7916
2004-05-07,109.74,0.7225,1.2074,1.794
2004-05-10,112.325,0.7035,1.1883,1.785
2004-05-11,113.64,0.6952,1.1858,1.777
2004-05-12,113.025,0.6987,1.1878,1.7606
2004-05-13,112.97,0.698,1.1903,1.7721
2004-05-14,114.62,0.6887,1.1806,1.7601
2004-05-17,114.455,0.6907,1.1883,1.7584
2004-05-18,114.5,0.6809,1.2018,1.7695
2004-05-19,113.93,0.6882,1.1955,1.7675
2004-05-20,113.025,0.6954,1.1993,1.7812
2004-05-21,112.725,0.6963,1.1964,1.7762
2004-05-24,112.445,0.6983,1.1997,1.7877
2004-05-25,113.155,0.6971,1.1992,1.79
2004-05-27,111.87,0.7071,1.2107,1.8139
2004-05-28,110.925,0.7168,1.2267,1.8363
2004-05-31,110.37,0.7139,1.2239,1.8356
2004-06-01,109.475,0.7158,1.2204,1.8331
2004-06-02,110.605,0.7076,1.2235,1.8394
2004-06-03,110.015,0.6972,1.2217,1.8341
2004-06-04,111.08,0.6897,1.2212,1.8384
2004-06-07,110.785,0.6989,1.232,1.8437
2004-06-08,109.595,0.706,1.2321,1.841
2004-06-09,109.5,0.7006,1.2262,1.8395
2004-06-10,110.465,0.6905,1.2042,1.8288
2004-06-11,109.285,0.6969,1.2107,1.8414
2004-06-14,110.255,0.6886,1.1973,1.818
2004-06-15,111.075,0.6883,1.2056,1.8139
2004-06-16,109.47,0.6959,1.2153,1.8315
2004-06-17,110.07,0.6877,1.2009,1.8257
2004-06-18,109.65,0.6807,1.2031,1.8341
2004-06-21,108.725,0.6907,1.2135,1.8385
2004-06-22,108.765,0.6907,1.2121,1.8344
2004-06-23,109.12,0.6878,1.2116,1.8203
2004-06-24,108.155,0.6878,1.2083,1.8165
2004-06-25,107.28,0.7009,1.2172,1.8241
2004-06-28,107.475,0.6988,1.2174,1.826
2004-06-29,108.0,0.7,1.2184,1.8297
2004-06-30,108.315,0.6911,1.2093,1.8082
2004-07-01,108.785,0.6968,1.2182,1.8198
2004-07-02,108.405,0.706,1.2164,1.8203
2004-07-05,108.425,0.7127,1.2317,1.8334
2004-07-06,109.095,0.7136,1.2297,1.8312
2004-07-07,109.435,0.7143,1.2283,1.8403
2004-07-08,108.535,0.7232,1.2373,1.8547
2004-07-09,108.865,0.7218,1.2393,1.8513
2004-07-12,107.615,0.7255,1.2408,1.8615
2004-07-13,108.32,0.7273,1.2406,1.8614
2004-07-14,108.465,0.7242,1.2332,1.8583
2004-07-15,109.185,0.7253,1.2381,1.8559
2004-07-16,109.745,0.7218,1.2355,1.8524
2004-07-19,108.76,0.7341,1.246,1.8763
2004-07-20,108.35,0.7338,1.2436,1.8675
2004-07-21,108.58,0.729,1.2333,1.8527
2004-07-22,109.895,0.7143,1.2259,1.839
2004-07-23,109.65,0.7158,1.2256,1.8444
2004-07-26,110.14,0.7083,1.2111,1.8331
2004-07-27,109.94,0.7102,1.2131,1.8399
2004-07-28,110.87,0.7006,1.2058,1.8224
2004-07-29,111.785,0.6969,1.2042,1.8228
2004-07-30,112.165,0.6986,1.2033,1.8176
2004-08-02,111.165,0.7035,1.2053,1.8217
2004-08-03,110.87,0.7014,1.202,1.8239
2004-08-04,110.655,0.7059,1.2052,1.8243
2004-08-05,111.015,0.7054,1.2057,1.8255
2004-08-06,111.725,0.7019,1.2057,1.8242
2004-08-09,110.555,0.7125,1.2273,1.8418
2004-08-10,110.655,0.7151,1.2272,1.8405
2004-08-11,111.255,0.7126,1.2234,1.8279
2004-08-12,110.845,0.7137,1.2219,1.8312
2004-08-13,110.875,0.7142,1.2247,1.8238
2004-08-16,110.615,0.7173,1.2375,1.8432
2004-08-17,110.435,0.7181,1.2359,1.8413
2004-08-18,109.975,0.7154,1.2344,1.8278
2004-08-19,109.425,0.7158,1.2338,1.8231
2004-08-20,109.365,0.7247,1.2369,1.832
2004-08-23,109.23,0.7226,1.2313,1.8185
2004-08-24,109.865,0.7127,1.2146,1.8079
2004-08-25,109.705,0.7057,1.2079,1.7919
2004-08-26,110.045,0.7052,1.208,1.7948
2004-08-27,109.665,0.7035,1.2101,1.7959
2004-08-30,109.68,0.7028,1.2013,1.7903
2004-08-31,110.045,0.6989,1.2046,1.7947
2004-09-01,109.01,0.7053,1.2185,1.8028
2004-09-02,109.365,0.7029,1.2192,1.7937
2004-09-03,109.465,0.6966,1.2168,1.7918
2004-09-06,110.515,0.6911,1.2066,1.776
2004-09-07,110.08,0.6928,1.2063,1.7799
2004-09-08,109.435,0.6931,1.2093,1.775
2004-09-09,109.225,0.6966,1.2184,1.7871
2004-09-10,109.415,0.6899,1.2244,1.7899
2004-09-13,109.415,0.6965,1.228,1.7979
2004-09-14,110.035,0.6973,1.2268,1.7986
2004-09-15,109.575,0.7032,1.2259,1.7977
2004-09-16,110.025,0.696,1.2155,1.777
2004-09-17,109.66,0.6983,1.219,1.7938
2004-09-20,110.055,0.6979,1.2162,1.7907
2004-09-21,109.955,0.7007,1.2173,1.7855
2004-09-22,109.81,0.7038,1.2325,1.7958
2004-09-23,110.595,0.7068,1.2267,1.7937
2004-09-24,110.725,0.7137,1.2273,1.7978
2004-09-30,111.075,0.7166,1.2339,1.8002
2004-10-01,110.085,0.7263,1.2429,1.8125
2004-10-04,110.735,0.7246,1.2393,1.7971
2004-10-05,110.91,0.7209,1.2286,1.7844
2004-10-06,111.115,0.7236,1.2317,1.7837
2004-10-07,111.305,0.7219,1.2286,1.7794
2004-10-08,111.185,0.7276,1.2297,1.7824
2004-10-11,109.545,0.7371,1.2411,1.7943
2004-10-12,109.375,0.7341,1.2383,1.7987
2004-10-13,109.595,0.7298,1.2319,1.7912
2004-10-14,109.735,0.7254,1.2341,1.7933
2004-10-15,109.595,0.7292,1.2385,1.7961
2004-10-18,109.265,0.7312,1.2482,1.8044
2004-10-19,109.375,0.7246,1.2482,1.7972
2004-10-20,108.39,0.7281,1.2518,1.8037
2004-10-21,108.335,0.7346,1.2576,1.8158
2004-10-22,107.485,0.7378,1.2617,1.8268
2004-10-25,107.125,0.7419,1.2727,1.8309
2004-10-26,106.67,0.7496,1.2809,1.8418
2004-10-27,106.69,0.7463,1.2765,1.8357
2004-10-28,106.65,0.7446,1.2702,1.8279
2004-10-29,106.305,0.7454,1.2743,1.8295
2004-11-01,105.76,0.7496,1.2827,1.8402
2004-11-02,106.545,0.7447,1.2746,1.8326
2004-11-03,106.105,0.7481,1.2724,1.8405
2004-11-04,106.095,0.7562,1.2827,1.849
2004-11-05,106.055,0.757,1.2871,1.8439
2004-11-08,105.38,0.7638,1.2972,1.8565
2004-11-09,105.535,0.7573,1.2912,1.8562
2004-11-10,105.69,0.7594,1.2897,1.8565
2004-11-11,107.015,0.7588,1.2888,1.8466
2004-11-12,106.455,0.7648,1.2917,1.8442
2004-11-15,105.545,0.7691,1.2983,1.8562
2004-11-16,105.345,0.7721,1.2946,1.8478
2004-11-17,105.325,0.7725,1.2959,1.8539
2004-11-18,104.075,0.7818,1.3034,1.8594
2004-11-19,104.28,0.7777,1.2957,1.849
2004-11-22,103.215,0.7847,1.3029,1.8577
2004-11-23,103.145,0.7827,1.304,1.86
2004-11-24,103.375,0.7864,1.3087,1.8683
2004-11-25,102.895,0.7871,1.3182,1.8816
2004-11-26,102.45,0.7923,1.3267,1.8919
2004-11-29,102.665,0.7915,1.3282,1.8923
2004-11-30,102.905,0.7828,1.3272,1.8937
2004-12-01,102.94,0.7741,1.3296,1.9105
2004-12-02,102.635,0.7779,1.334,1.9337
2004-12-03,103.115,0.7754,1.3266,1.9239
2004-12-06,102.005,0.7806,1.3452,1.9437
2004-12-07,103.305,0.7728,1.3394,1.9365
2004-12-08,102.835,0.7755,1.3423,1.9447
2004-12-09,103.875,0.7588,1.3355,1.938
2004-12-10,104.635,0.7558,1.3319,1.9258
2004-12-13,105.545,0.7501,1.3212,1.9099
2004-12-14,104.66,0.7607,1.3318,1.9247
2004-12-15,105.51,0.7567,1.3293,1.9281
2004-12-16,104.31,0.7637,1.3403,1.9423
2004-12-17,104.63,0.7569,1.3246,1.9314
2004-12-20,104.15,0.7641,1.332,1.9428
2004-12-21,104.13,0.764,1.3397,1.9479
2004-12-22,104.43,0.7662,1.3361,1.9284
2004-12-23,104.24,0.7635,1.3388,1.9151
2004-12-24,103.62,0.7667,1.3505,1.9236
2004-12-27,103.75,0.769,1.3526,1.923
2004-12-28,103.03,0.7778,1.3619,1.9335
2004-12-29,103.07,0.7784,1.3615,1.9289
2004-12-30,103.81,0.7737,1.3609,1.9187
2004-12-31,103.13,0.7788,1.3632,1.9247
2005-01-03,102.63,0.7829,1.3571,1.9197
2005-01-04,102.89,0.7764,1.3461,1.9049
2005-01-05,104.38,0.765,1.3279,1.8833
2005-01-06,104.06,0.7643,1.3272,1.885
2005-01-07,104.89,0.7621,1.3183,1.8767
2005-01-10,104.82,0.7575,1.3056,1.8703
2005-01-11,104.19,0.7585,1.3103,1.8774
2005-01-12,103.4,0.7622,1.3115,1.8787
2005-01-13,102.44,0.7666,1.3261,1.891
2005-01-14,102.44,0.7655,1.321,1.881
2005-01-17,102.02,0.7586,1.3106,1.8711
2005-01-18,102.32,0.7551,1.3041,1.8567
2005-01-19,102.22,0.7546,1.3015,1.8649
2005-01-20,102.88,0.7601,1.2998,1.8696
2005-01-21,103.45,0.7586,1.296,1.8718
2005-01-24,102.78,0.7705,1.3048,1.8782
2005-01-25,102.6,0.77,1.3045,1.878
2005-01-26,103.96,0.7656,1.2975,1.8646
2005-01-27,103.12,0.7742,1.3073,1.8818
2005-01-28,102.79,0.778,1.304,1.8897
2005-01-31,103.67,0.774,1.3018,1.8858
2005-02-01,103.62,0.7755,1.3044,1.8834
2005-02-02,103.69,0.7738,1.3041,1.8829
2005-02-03,103.73,0.7779,1.3032,1.8862
2005-02-04,104.49,0.7713,1.2976,1.882
2005-02-07,104.61,0.7676,1.2855,1.8727
2005-02-11,105.83,0.7822,1.2875,1.8681
2005-02-14,105.49,0.7863,1.2882,1.8698
2005-02-15,105.06,0.7877,1.2972,1.8876
2005-02-16,104.51,0.7872,1.3021,1.8956
2005-02-17,105.42,0.7841,1.3026,1.8843
2005-02-18,105.5,0.7858,1.3072,1.8947
2005-02-21,105.78,0.7895,1.3063,1.8932
2005-02-22,105.44,0.7892,1.3057,1.8962
2005-02-23,104.13,0.7944,1.3256,1.9114
2005-02-24,105.0,0.7851,1.3206,1.9072
2005-02-25,104.45,0.7845,1.3186,1.9085
2005-02-28,105.27,0.7863,1.3237,1.9167
2005-03-02,104.39,0.787,1.3183,1.9203
2005-03-03,104.77,0.7827,1.3136,1.9131
2005-03-04,105.34,0.7813,1.3104,1.9065
2005-03-07,104.72,0.7897,1.3236,1.9235
2005-03-08,105.11,0.792,1.3217,1.9154
2005-03-09,104.6,0.7982,1.3342,1.9285
2005-03-10,104.0,0.7926,1.3386,1.9244
2005-03-11,104.0,0.7912,1.3436,1.9227
2005-03-14,103.87,0.7936,1.3467,1.9272
2005-03-15,104.95,0.7876,1.3362,1.9129
2005-03-16,104.54,0.7902,1.3312,1.9126
2005-03-17,104.21,0.7945,1.3415,1.9274
2005-03-18,104.52,0.7927,1.3376,1.9249
2005-03-21,104.77,0.7938,1.3312,1.92
2005-03-22,105.24,0.7845,1.3161,1.8957
2005-03-23,105.58,0.7803,1.3084,1.8856
2005-03-24,105.97,0.7716,1.299,1.8705
2005-03-25,106.43,0.7712,1.2935,1.8682
2005-03-28,106.46,0.7718,1.2951,1.8698
2005-03-29,107.28,0.7676,1.2887,1.8659
2005-03-30,107.47,0.7713,1.2929,1.8746
2005-03-31,107.53,0.7709,1.2921,1.8792
2005-04-01,107.16,0.7731,1.2961,1.8892
2005-04-04,107.64,0.7697,1.2891,1.8788
2005-04-06,108.31,0.7676,1.2857,1.8795
2005-04-07,108.68,0.7636,1.2869,1.8793
2005-04-08,108.56,0.7669,1.285,1.871
2005-04-11,108.45,0.7706,1.2917,1.8822
2005-04-12,107.76,0.7751,1.2971,1.8907
2005-04-13,107.77,0.775,1.2915,1.8912
2005-04-14,107.32,0.7774,1.2911,1.8937
2005-04-15,108.16,0.769,1.2802,1.8805
2005-04-18,107.56,0.7687,1.2915,1.894
2005-04-19,107.43,0.7672,1.3013,1.904
2005-04-20,106.87,0.7715,1.3065,1.9173
2005-04-21,106.9,0.7749,1.3087,1.9184
2005-04-22,106.84,0.7752,1.3044,1.9085
2005-04-25,105.69,0.7815,1.305,1.9156
2005-04-26,105.72,0.7795,1.2991,1.9114
2005-04-27,106.14,0.7777,1.298,1.9055
2005-04-28,105.95,0.7754,1.2923,1.9041
2005-04-29,106.11,0.7781,1.2905,1.9083
2005-05-02,105.24,0.7795,1.2853,1.9046
2005-05-03,105.09,0.7798,1.2851,1.8947
2005-05-04,104.97,0.773,1.2879,1.893
2005-05-06,104.57,0.7796,1.2951,1.9022
2005-05-09,105.27,0.7748,1.2818,1.8904
2005-05-10,105.72,0.7728,1.2847,1.8828
2005-05-11,105.43,0.7769,1.2883,1.8852
2005-05-12,105.79,0.7728,1.2806,1.8726
2005-05-13,106.82,0.7656,1.2678,1.8621
2005-05-16,107.37,0.7597,1.2595,1.8474
2005-05-17,106.86,0.7567,1.2632,1.8386
2005-05-18,107.44,0.7551,1.2601,1.8343
2005-05-19,107.05,0.7601,1.2673,1.839
2005-05-20,107.63,0.7569,1.2632,1.8351
2005-05-23,108.2,0.7547,1.2551,1.8251
2005-05-24,107.79,0.7587,1.2569,1.8292
2005-05-25,107.6,0.7591,1.2562,1.8259
2005-05-26,107.73,0.762,1.2596,1.8311
2005-05-27,108.02,0.7586,1.2511,1.8204
2005-05-30,108.08,0.7607,1.2521,1.8222
2005-05-31,107.98,0.7605,1.2481,1.8238
2005-06-01,108.37,0.7563,1.2307,1.8179
2005-06-02,108.66,0.7496,1.2201,1.8104
2005-06-03,108.23,0.754,1.2268,1.8157
2005-06-07,106.96,0.7649,1.2255,1.8227
2005-06-08,106.57,0.768,1.2276,1.8333
2005-06-09,107.25,0.766,1.2235,1.8247
2005-06-10,107.57,0.7669,1.2227,1.8203
2005-06-13,108.6,0.762,1.2118,1.8124
2005-06-14,109.52,0.7612,1.211,1.8071
2005-06-15,109.43,0.7635,1.202,1.8048
2005-06-16,109.18,0.7683,1.2119,1.8227
2005-06-17,108.99,0.7726,1.2095,1.8222
2005-06-20,108.87,0.7764,1.2197,1.8246
2005-06-21,109.36,0.7765,1.2144,1.8224
2005-06-22,108.42,0.779,1.2174,1.8281
2005-06-23,108.73,0.7779,1.2125,1.8212
2005-06-24,109.01,0.7701,1.2022,1.8153
2005-06-27,109.19,0.7693,1.2123,1.8245
2005-06-28,109.34,0.7686,1.2158,1.8277
2005-06-29,109.82,0.7636,1.2068,1.8165
2005-06-30,110.47,0.7626,1.2082,1.8066
2005-07-01,110.8,0.7623,1.2093,1.7911
2005-07-04,111.72,0.7504,1.1935,1.7625
2005-07-05,111.6,0.7495,1.1905,1.7609
2005-07-06,111.65,0.7431,1.1925,1.758
2005-07-07,112.26,0.7384,1.1927,1.7521
2005-07-08,112.03,0.7397,1.1941,1.7425
2005-07-11,112.08,0.7427,1.1971,1.7382
2005-07-12,111.71,0.7478,1.2067,1.7567
2005-07-13,110.95,0.7558,1.2232,1.7777
2005-07-14,112.07,0.7488,1.2078,1.763
2005-07-15,112.35,0.751,1.2092,1.7573
2005-07-18,112.22,0.749,1.2033,1.7513
2005-07-19,111.92,0.7527,1.2054,1.7475
2005-07-20,112.87,0.7503,1.203,1.7367
2005-07-21,112.8,0.7561,1.2152,1.7413
